Time - Voltage (FFT - (RMS))	Amplitude - Voltage (FFT - (RMS))
0	-32.2823
32	-35.707
64	-53.0696
96	-44.1255
128	-32.3096
160	1.59282
192	8.43721
224	3.21374
256	-30.2628
288	-42.6911
320	-50.8603
352	-56.1707
384	-62.6823
416	-62.5213
448	-71.2255
480	-70.3243
512	-76.0518
544	-64.6693
576	-59.4453
608	-61.0337
640	-78.887
672	-76.549
704	-92.4378
736	-81.2722
768	-81.2736
800	-80.8351
832	-84.5821
864	-84.2818
896	-85.5934
928	-87.1901
960	-89.2803
992	-83.4318
