Time - Voltage (FFT - (RMS))	Amplitude - Voltage (FFT - (RMS))
221.184	-69.1186
222.208	-70.4248
223.232	-71.4268
224.256	-69.166
225.28	-68.5446
226.304	-68.3088
227.328	-65.8348
228.352	-64.6378
229.376	-64.8338
230.4	-65.4473
231.424	-66.2593
232.448	-66.3486
233.472	-66.7781
234.496	-67.8684
235.52	-69.8817
236.544	-73.2283
237.568	-79.5852
238.592	-75.9218
239.616	-73.1356
240.64	-71.8195
241.664	-76.4708
242.688	-93.047
243.712	-85.952
244.736	-85.1641
245.76	-90.6228
246.784	-80.5902
247.808	-79.7173
248.832	-78.6223
249.856	-80.0457
250.88	-84.4627
251.904	-81.5978
252.928	-77.5107
253.952	-76.2616
254.976	-83.7411
256	-80.637
257.024	-75.8832
258.048	-77.9004
259.072	-76.5298
260.096	-69.4264
261.12	-64.855
262.144	-61.9418
263.168	-61.3799
264.192	-63.5709
265.216	-68.864
266.24	-69.0052
267.264	-65.8109
268.288	-65.8727
269.312	-67.544
270.336	-69.7785
271.36	-70.9873
272.384	-72.736
273.408	-75.3303
274.432	-75.4981
275.456	-74.3682
276.48	-73.9414
277.504	-73.4285
278.528	-74.7904
279.552	-79.7487
280.576	-88.5209
281.6	-92.9579
282.624	-91.284
283.648	-88.4784
284.672	-85.5872
285.696	-94.1873
286.72	-89.877
287.744	-87.2435
288.768	-91.4857
289.792	-88.1547
290.816	-83.5031
291.84	-79.7833
292.864	-79.2088
293.888	-81.4381
294.912	-78.5578
295.936	-79.4455
296.96	-76.708
297.984	-75.7559
299.008	-75.5106
300.032	-75.8936
301.056	-80.0499
302.08	-75.786
303.104	-72.8469
304.128	-71.9817
305.152	-73.17
306.176	-77.6223
307.2	-77.2291
308.224	-73.6141
309.248	-72.0473
310.272	-71.5275
311.296	-70.5588
312.32	-70.9581
313.344	-72.1303
314.368	-76.2457
315.392	-80.6774
316.416	-79.8833
317.44	-77.5942
318.464	-78.4513
319.488	-80.0738
320.512	-90.2992
321.536	-91.9662
322.56	-89.5162
323.584	-88.2986
324.608	-93.3835
325.632	-93.8149
326.656	-88.4565
327.68	-81.568
328.704	-76.6788
329.728	-78.8579
330.752	-89.4552
331.776	-81.4545
332.8	-76.2492
333.824	-77.5885
334.848	-77.6848
335.872	-70.8951
336.896	-67.6962
337.92	-66.7513
338.944	-67.5455
339.968	-69.586
340.992	-71.8253
342.016	-73.5233
343.04	-79.0275
344.064	-92.8899
345.088	-80.2335
346.112	-78.499
347.136	-77.848
348.16	-76.7378
349.184	-73.8476
350.208	-73.8205
351.232	-78.646
352.256	-86.1481
353.28	-84.9127
354.304	-79.7315
355.328	-78.0928
356.352	-78.3168
357.376	-78.8112
358.4	-80.3339
359.424	-84.0242
360.448	-84.7251
361.472	-82.2702
362.496	-82.1793
363.52	-87.2009
364.544	-98.8447
365.568	-92.5793
366.592	-84.1625
367.616	-81.5477
368.64	-80.0303
369.664	-81.1559
370.688	-86.5825
371.712	-98.9136
372.736	-93.1957
373.76	-85.99
374.784	-80.2536
375.808	-77.5715
376.832	-75.2502
377.856	-72.6723
378.88	-72.5542
379.904	-75.1899
380.928	-80.2532
381.952	-79.5247
382.976	-81.2665
384	-77.6407
385.024	-75.5046
386.048	-74.4932
387.072	-74.4492
388.096	-75.0918
389.12	-75.8964
390.144	-77.3865
391.168	-77.8196
392.192	-76.9863
393.216	-78.1565
394.24	-79.0659
395.264	-82.9537
396.288	-85.6857
397.312	-84.6117
398.336	-86.4379
399.36	-87.4225
400.384	-83.2251
401.408	-82.0144
402.432	-82.8658
403.456	-83.6743
404.48	-85.6877
405.504	-82.6802
406.528	-84.1372
407.552	-81.6513
408.576	-81.4706
409.6	-82.2867
410.624	-82.0136
411.648	-77.9239
412.672	-73.6625
413.696	-71.9773
414.72	-71.5416
415.744	-72.2823
416.768	-72.7561
417.792	-72.0564
418.816	-71.8301
419.84	-72.1433
420.864	-72.0116
421.888	-73.2791
422.912	-74.0033
423.936	-75.9243
424.96	-77.0505
425.984	-77.3784
427.008	-77.5313
428.032	-78.7096
429.056	-78.2823
430.08	-80.3834
431.104	-80.0778
432.128	-81.0092
433.152	-85.1158
434.176	-91.2393
435.2	-97.081
436.224	-92.1115
437.248	-106.432
438.272	-101.042
439.296	-93.0734
440.32	-91.9315
441.344	-86.5699
442.368	-83.5545
443.392	-78.9992
444.416	-79.9775
445.44	-82.3145
446.464	-90.2259
447.488	-92.6276
448.512	-86.0258
449.536	-84.052
450.56	-85.112
451.584	-82.283
452.608	-77.6144
453.632	-74.4069
454.656	-72.6366
455.68	-72.9092
456.704	-72.2459
457.728	-72.122
458.752	-71.63
459.776	-72.9359
460.8	-74.5135
461.824	-77.2188
462.848	-79.6357
463.872	-83.2974
464.896	-82.5791
465.92	-79.2284
466.944	-78.1502
467.968	-78.1203
468.992	-80.9421
470.016	-83.545
471.04	-86.7947
472.064	-89.8062
473.088	-97
474.112	-90.8927
475.136	-88.8648
476.16	-99.0125
477.184	-89.9297
478.208	-84.584
479.232	-82.3538
480.256	-81.5095
481.28	-79.9762
482.304	-79.4299
483.328	-81.6063
484.352	-84.2249
485.376	-85.5576
486.4	-91.4497
487.424	-96.5378
488.448	-88.039
489.472	-80.8796
490.496	-76.3427
491.52	-74.3097
492.544	-71.7304
493.568	-70.378
494.592	-69.0005
495.616	-68.791
496.64	-68.6615
497.664	-69.4564
498.688	-71.1522
499.712	-73.2017
500.736	-75.6548
501.76	-77.9506
502.784	-79.2457
503.808	-78.1765
504.832	-77.7476
505.856	-77.4866
506.88	-77.7188
507.904	-78.9666
508.928	-81.1431
509.952	-89.1843
510.976	-94.1931
512	-87.9645
513.024	-85.5982
514.048	-88.4649
515.072	-105.906
516.096	-91.8406
517.12	-82.7423
518.144	-80.2794
519.168	-79.7046
520.192	-79.7541
521.216	-83.0762
522.24	-93.2471
523.264	-83.3814
524.288	-80.2124
525.312	-80.3989
526.336	-84.3041
527.36	-98.7034
528.384	-79.7338
529.408	-74.3504
530.432	-72.3046
531.456	-71.3006
532.48	-70.5842
533.504	-69.9949
534.528	-69.7016
535.552	-69.9096
536.576	-71.4149
537.6	-73.0458
538.624	-74.7464
539.648	-76.5357
540.672	-77.5148
541.696	-79.5199
542.72	-81.4076
543.744	-83.4188
544.768	-85.67
545.792	-86.347
546.816	-90.0904
547.84	-86.5677
548.864	-85.1102
549.888	-87.315
550.912	-89.915
551.936	-99.1671
552.96	-85.2502
553.984	-85.0055
555.008	-84.9437
556.032	-85.6596
557.056	-81.5838
558.08	-80.0672
559.104	-80.4396
560.128	-82.621
561.152	-81.2255
562.176	-82.165
563.2	-85.7571
564.224	-90.8625
565.248	-89.0137
566.272	-81.1518
567.296	-75.1051
568.32	-72.0278
569.344	-71.0523
570.368	-70.6192
571.392	-70.4089
572.416	-70.1906
573.44	-70.3391
574.464	-70.6908
575.488	-72.2676
576.512	-73.6661
577.536	-75.4371
578.56	-77.4848
579.584	-79.1904
580.608	-82.9982
581.632	-87.4536
582.656	-90.5315
583.68	-86.6777
584.704	-85.7939
585.728	-82.3795
586.752	-82.4575
587.776	-83.076
588.8	-87.1561
589.824	-92.9456
590.848	-86.0324
591.872	-83.4118
592.896	-84.1255
593.92	-89.2631
594.944	-86.2743
595.968	-83.2629
596.992	-82.5592
598.016	-84.5456
599.04	-81.6013
600.064	-81.4856
601.088	-81.2583
602.112	-84.7557
603.136	-104.934
604.16	-82.6665
605.184	-77.1267
606.208	-75.0921
607.232	-73.6097
608.256	-72.9913
609.28	-71.3415
610.304	-70.6258
611.328	-70.2324
612.352	-70.8167
613.376	-71.4737
614.4	-72.5286
615.424	-74.0631
616.448	-75.9842
617.472	-78.4659
618.496	-82.8346
619.52	-88.3446
620.544	-87.3204
621.568	-85.4604
622.592	-81.9835
623.616	-80.5431
624.64	-81.1369
625.664	-86.2407
626.688	-94.8867
627.712	-86.9396
628.736	-83.761
629.76	-85.6917
630.784	-91.2786
631.808	-98.7009
632.832	-84.7257
633.856	-81.3021
634.88	-79.773
635.904	-79.7294
636.928	-82.2225
637.952	-86.261
638.976	-88.1713
640	-88.769
641.024	-88.6636
642.048	-88.3019
643.072	-80.5921
644.096	-75.9434
645.12	-73.795
646.144	-72.418
647.168	-71.9552
648.192	-71.9701
649.216	-71.9491
650.24	-72.6293
651.264	-73.7386
652.288	-75.7337
653.312	-76.8219
654.336	-78.9866
655.36	-81.2713
656.384	-82.5401
657.408	-85.2036
658.432	-85.1436
659.456	-83.7281
660.48	-82.4498
661.504	-83.0104
662.528	-84.7172
663.552	-92.487
664.576	-91.3836
665.6	-84.7984
666.624	-83.558
667.648	-84.8168
668.672	-91.3233
669.696	-95.2225
670.72	-88.5813
671.744	-87.1498
672.768	-87.1008
673.792	-86.4055
674.816	-84.4723
675.84	-82.8363
676.864	-82.5296
677.888	-85.0945
678.912	-89.1249
679.936	-100.861
680.96	-85.4263
681.984	-78.3036
683.008	-74.8623
684.032	-73.9821
685.056	-73.2523
686.08	-73.5175
687.104	-73.784
688.128	-74.3062
689.152	-74.9456
690.176	-76.107
691.2	-76.9789
692.224	-78.4693
693.248	-81.2217
694.272	-81.6463
695.296	-81.8861
696.32	-82.7923
697.344	-80.7833
698.368	-80.7696
699.392	-83.1127
700.416	-87.9767
701.44	-92.266
702.464	-84.4431
703.488	-83.2383
704.512	-83.6968
705.536	-87.0844
706.56	-94.3097
707.584	-103.931
708.608	-92.6685
709.632	-88.3955
710.656	-88.0689
711.68	-85.9129
712.704	-84.5589
713.728	-83.972
714.752	-83.6435
715.776	-84.4738
716.8	-85.0644
717.824	-85.3072
718.848	-83.0592
719.872	-78.8844
720.896	-76.7365
721.92	-76.1413
722.944	-75.6503
723.968	-76.214
724.992	-76.8636
726.016	-77.43
727.04	-78.8811
728.064	-78.3718
729.088	-79.2099
730.112	-80.087
731.136	-80.1548
732.16	-80.6612
733.184	-80.821
734.208	-80.3635
735.232	-80.0183
736.256	-80.6124
737.28	-83.0778
738.304	-88.1193
739.328	-98.8421
740.352	-90.163
741.376	-88.8727
742.4	-87.7553
743.424	-87.8617
744.448	-89.4846
745.472	-88.1066
746.496	-86.8081
747.52	-91.1889
748.544	-97.5432
749.568	-86.1048
750.592	-82.615
751.616	-82.8972
752.64	-84.5652
753.664	-87.8746
754.688	-93.863
755.712	-98.1958
756.736	-87.7652
757.76	-83.5788
758.784	-80.3081
759.808	-78.6294
760.832	-78.249
761.856	-79.0258
762.88	-78.2834
763.904	-79.2176
764.928	-79.6578
765.952	-80.3885
766.976	-82.1755
768	-83.6866
769.024	-85.0471
770.048	-84.307
771.072	-81.1633
772.096	-80.3329
773.12	-81.1995
774.144	-81.722
775.168	-86.0961
776.192	-88.1161
777.216	-94.4439
778.24	-100.49
779.264	-91.8881
780.288	-86.9646
781.312	-85.0462
782.336	-83.9601
783.36	-86.7887
784.384	-91.3483
785.408	-94.2248
786.432	-89.5399
787.456	-86.179
788.48	-85.0575
789.504	-85.2733
790.528	-88.7942
791.552	-89.3494
792.576	-91.758
793.6	-92.5495
794.624	-90.1936
795.648	-86.6085
796.672	-83.555
797.696	-81.4698
798.72	-81.2218
799.744	-81.471
800.768	-81.6113
801.792	-82.2292
802.816	-83.6181
803.84	-85.772
804.864	-87.8528
805.888	-87.9221
806.912	-87.4359
807.936	-86.1397
808.96	-83.5504
809.984	-81.6266
811.008	-81.7637
812.032	-82.1495
813.056	-83.7951
814.08	-86.0675
815.104	-88.6739
816.128	-95.5832
817.152	-103.649
818.176	-88.1697
819.2	-83.7864
820.224	-83.1327
821.248	-85.1907
822.272	-89.7827
823.296	-96.4579
824.32	-90.1244
825.344	-86.8749
826.368	-86.6894
827.392	-89.3915
828.416	-95.2213
829.44	-102.523
830.464	-94.1346
831.488	-91.1632
832.512	-90.0464
833.536	-88.211
834.56	-85.0261
835.584	-84.3532
836.608	-82.4087
837.632	-82.4821
838.656	-83.9148
839.68	-86.1725
840.704	-89.8891
841.728	-94.6375
842.752	-101.241
843.776	-97.6154
844.8	-89.4961
845.824	-86.0023
846.848	-83.2359
847.872	-82.1622
848.896	-81.785
849.92	-81.3757
850.944	-82.518
851.968	-83.9182
852.992	-86.8529
854.016	-90.0203
855.04	-89.8101
856.064	-87.0787
857.088	-84.9303
858.112	-84.3926
859.136	-85.6564
860.16	-88.564
861.184	-95.5026
862.208	-95.1139
863.232	-92.2359
864.256	-93.3376
865.28	-96.0674
866.304	-101.667
867.328	-98.8136
868.352	-94.8715
869.376	-91.503
870.4	-89.1842
871.424	-86.6982
872.448	-84.45
873.472	-83.898
874.496	-84.8527
875.52	-87.1975
876.544	-91.8733
877.568	-96.1968
878.592	-101.793
879.616	-97.2059
880.64	-94.5994
881.664	-93.7875
882.688	-93.8343
883.712	-89.6787
884.736	-86.2234
885.76	-82.8809
886.784	-81.0898
887.808	-81.9343
888.832	-82.3869
889.856	-83.86
890.88	-88.1101
891.904	-92.69
892.928	-91.2081
893.952	-89.0569
894.976	-88.2466
896	-87.422
897.024	-89.0811
898.048	-93.8606
899.072	-106.242
900.096	-109.422
901.12	-98.7211
902.144	-96.1849
903.168	-102.144
904.192	-112.822
905.216	-98.5472
906.24	-92.9435
907.264	-89.7494
908.288	-89.5537
909.312	-88.3944
910.336	-87.8343
911.36	-87.3707
912.384	-88.2116
913.408	-92.3102
914.432	-95.5011
915.456	-100.847
916.48	-95.7175
917.504	-91.8914
918.528	-90.3608
919.552	-91.4669
920.576	-89.0761
921.6	-85.2613
922.624	-83.7989
923.648	-82.4966
924.672	-81.8776
925.696	-82.0452
926.72	-82.8252
927.744	-83.9733
928.768	-86.292
929.792	-90.295
930.816	-96.3173
931.84	-95.3859
932.864	-93.8649
933.888	-91.8619
934.912	-91.9576
935.936	-97.5694
936.96	-95.8372
937.984	-95.0722
939.008	-92.1614
940.032	-96.4847
941.056	-104.232
942.08	-94.1904
943.104	-91.1274
944.128	-90.2045
945.152	-91.2052
946.176	-95.0929
947.2	-92.4136
948.224	-88.6702
949.248	-88.3086
950.272	-88.3426
951.296	-88.9635
952.32	-91.7574
953.344	-97.996
954.368	-93.9597
955.392	-93.0077
956.416	-90.633
957.44	-89.3135
958.464	-88.0176
959.488	-84.7279
960.512	-83.966
961.536	-82.7821
962.56	-82.3655
963.584	-83.0133
964.608	-83.2252
965.632	-84.7845
966.656	-88.3777
967.68	-91.7042
968.704	-99.7277
969.728	-103.631
970.752	-97.8972
971.776	-96.3251
972.8	-96.9923
973.824	-95.3578
974.848	-94.6946
975.872	-94.7529
976.896	-92.7965
977.92	-94.5538
978.944	-99.9364
979.968	-93.7147
980.992	-93.2171
982.016	-90.3069
983.04	-94.7227
984.064	-97.6301
985.088	-91.5281
986.112	-88.801
987.136	-86.8015
988.16	-87.4379
989.184	-87.2785
990.208	-89.2533
991.232	-97.1157
992.256	-95.5229
993.28	-92.3843
994.304	-89.1282
995.328	-88.3481
996.352	-87.1996
997.376	-87.5951
998.4	-87.438
999.424	-86.5799
1000.448	-85.8293
1001.472	-85.7033
1002.496	-85.5046
1003.52	-85.8562
1004.544	-87.4322
1005.568	-89.8252
1006.592	-92.7702
1007.616	-97.3407
1008.64	-98.3475
1009.664	-97.138
1010.688	-97.4271
1011.712	-94.5296
1012.736	-95.02
1013.76	-97.3497
1014.784	-94.7958
1015.808	-95.5962
1016.832	-92.3967
1017.856	-92.6285
1018.88	-93.6233
1019.904	-95.9066
1020.928	-94.5244
1021.952	-91.0702
1022.976	-89.16
