Time - Voltage (FFT - (RMS))	Amplitude - Voltage (FFT - (RMS))
351.232	-71.8161
352.256	-75.3214
353.28	-78.0236
354.304	-78.1089
355.328	-82.5466
356.352	-86.5605
357.376	-81.7657
358.4	-84.679
359.424	-90.9633
360.448	-98.6499
361.472	-89.1991
362.496	-80.9759
363.52	-80.7573
364.544	-84.5315
365.568	-102.136
366.592	-86.9948
367.616	-83.9211
368.64	-85.3193
369.664	-85.524
370.688	-82.6971
371.712	-81.8829
372.736	-79.4887
373.76	-78.7199
374.784	-77.9485
375.808	-79.2764
376.832	-76.4843
377.856	-71.7967
378.88	-69.4078
379.904	-67.5587
380.928	-67.321
381.952	-69.6868
382.976	-73.2726
384	-74.5718
385.024	-71.9842
386.048	-69.458
387.072	-68.7087
388.096	-69.2224
389.12	-71.6594
390.144	-77.1678
391.168	-84.7759
392.192	-85.9085
393.216	-87.1204
394.24	-82.8239
395.264	-79.7228
396.288	-84.7723
397.312	-86.6674
398.336	-82.9766
399.36	-90.368
400.384	-86.9288
401.408	-80.4104
402.432	-78.719
403.456	-85.0075
404.48	-83.5738
405.504	-79.4936
406.528	-75.299
407.552	-73.9093
408.576	-72.8752
409.6	-74.3229
410.624	-77.8234
411.648	-83.608
412.672	-74.9862
413.696	-70.5535
414.72	-69.6117
415.744	-69.7375
416.768	-68.8253
417.792	-68.206
418.816	-67.8092
419.84	-67.6519
420.864	-67.4692
421.888	-68.1259
422.912	-69.3128
423.936	-71.105
424.96	-74.0605
425.984	-77.5577
427.008	-77.7255
428.032	-79.1177
429.056	-78.7311
430.08	-78.1216
431.104	-81.1443
432.128	-82.5859
433.152	-85.7256
434.176	-90.9058
435.2	-91.1802
436.224	-90.6125
437.248	-102.578
438.272	-87.2012
439.296	-81.6618
440.32	-80.8248
441.344	-84.6656
442.368	-85.7008
443.392	-79.7362
444.416	-76.7101
445.44	-76.7621
446.464	-80.6625
447.488	-80.2198
448.512	-75.8361
449.536	-75.5857
450.56	-78.9947
451.584	-89.3456
452.608	-76.0302
453.632	-72.2308
454.656	-70.5299
455.68	-69.3639
456.704	-68.7514
457.728	-68.4516
458.752	-68.3655
459.776	-68.6549
460.8	-69.4816
461.824	-71.2567
462.848	-74.8827
463.872	-82.0879
464.896	-93.8067
465.92	-87.9702
466.944	-87.4719
467.968	-83.7953
468.992	-81.3308
470.016	-80.6187
471.04	-82.8151
472.064	-91.7489
473.088	-94.3472
474.112	-88.0675
475.136	-86.6237
476.16	-94.7822
477.184	-83.8282
478.208	-79.8581
479.232	-80.002
480.256	-86.6768
481.28	-85.1826
482.304	-76.5158
483.328	-74.5861
484.352	-74.7611
485.376	-77.5207
486.4	-80.298
487.424	-89.7329
488.448	-89.1704
489.472	-78.798
490.496	-74.7476
491.52	-71.7228
492.544	-69.5658
493.568	-67.5395
494.592	-66.5583
495.616	-65.8029
496.64	-65.3198
497.664	-65.4825
498.688	-66.7211
499.712	-70.009
500.736	-75.484
501.76	-83.9947
502.784	-83.5361
503.808	-81.1584
504.832	-77.5237
505.856	-76.5095
506.88	-77.9395
507.904	-81.1329
508.928	-82.8467
509.952	-83.0178
510.976	-90.8548
512	-90.3586
513.024	-83.5828
514.048	-83.4274
515.072	-86.9664
516.096	-84.9822
517.12	-84.3094
518.144	-83.8814
519.168	-84.2002
520.192	-78.596
521.216	-77.5174
522.24	-78.4112
523.264	-79.5534
524.288	-77.5263
525.312	-76.8516
526.336	-78.9031
527.36	-87.2103
528.384	-79.8753
529.408	-73.2635
530.432	-69.8049
531.456	-68.0281
532.48	-67.1278
533.504	-67.1884
534.528	-67.8913
535.552	-68.5236
536.576	-69.3731
537.6	-70.7709
538.624	-71.9664
539.648	-74.6748
540.672	-77.1087
541.696	-78.4309
542.72	-77.4018
543.744	-78.0233
544.768	-80.4398
545.792	-83.4212
546.816	-81.4534
547.84	-81.6906
548.864	-92.0706
549.888	-87.784
550.912	-80.6587
551.936	-81.681
552.96	-84.3732
553.984	-81.1274
555.008	-81.7292
556.032	-86.5458
557.056	-84.2578
558.08	-78.5832
559.104	-77.5064
560.128	-79.4461
561.152	-81.9705
562.176	-83.9528
563.2	-85.2811
564.224	-85.8929
565.248	-83.2548
566.272	-79.4577
567.296	-75.0141
568.32	-71.4576
569.344	-68.8533
570.368	-67.1129
571.392	-66.4277
572.416	-66.1491
573.44	-66.9189
574.464	-68.3506
575.488	-69.8654
576.512	-71.7619
577.536	-73.9319
578.56	-76.1661
579.584	-76.6882
580.608	-78.0212
581.632	-81.8648
582.656	-91.4952
583.68	-82.2777
584.704	-79.4875
585.728	-81.7844
586.752	-87.6761
587.776	-87.5961
588.8	-84.3072
589.824	-88.5414
590.848	-89.4153
591.872	-83.4022
592.896	-81.7115
593.92	-82.7279
594.944	-83.4717
595.968	-80.3016
596.992	-79.3191
598.016	-79.2651
599.04	-79.7463
600.064	-79.8233
601.088	-82.0987
602.112	-86.0296
603.136	-94.6249
604.16	-83.7345
605.184	-76.5743
606.208	-72.7593
607.232	-70.4217
608.256	-68.7265
609.28	-67.8579
610.304	-67.1069
611.328	-67.0166
612.352	-67.8833
613.376	-69.6103
614.4	-73.1395
615.424	-77.6831
616.448	-81.9444
617.472	-83.8526
618.496	-84.6261
619.52	-80.5206
620.544	-76.6938
621.568	-77.0434
622.592	-80.7677
623.616	-90.3019
624.64	-96.1373
625.664	-92.7069
626.688	-97.9438
627.712	-83.7581
628.736	-82.4144
629.76	-83.7615
630.784	-89.0171
631.808	-94.4128
632.832	-88.3891
633.856	-83.462
634.88	-80.8416
635.904	-79.8562
636.928	-81.1304
637.952	-84.4408
638.976	-87.7538
640	-90.0569
641.024	-88.8
642.048	-81.9642
643.072	-77.0462
644.096	-73.2729
645.12	-70.8487
646.144	-68.8033
647.168	-68.2247
648.192	-68.0208
649.216	-68.8675
650.24	-70.2536
651.264	-73.2442
652.288	-77.0969
653.312	-80.7946
654.336	-81.5249
655.36	-80.4065
656.384	-77.921
657.408	-76.2139
658.432	-76.1804
659.456	-77.7657
660.48	-81.8767
661.504	-89.2617
662.528	-94.0265
663.552	-98.2092
664.576	-96.0555
665.6	-86.92
666.624	-84.9644
667.648	-91.7347
668.672	-90.671
669.696	-83.8543
670.72	-84.6809
671.744	-86.4041
672.768	-82.7687
673.792	-80.245
674.816	-81.2734
675.84	-83.4558
676.864	-88.655
677.888	-92.5111
678.912	-96.5575
679.936	-83.9155
680.96	-78.4776
681.984	-75.0302
683.008	-72.8957
684.032	-71.5875
685.056	-70.436
686.08	-70.2549
687.104	-70.1187
688.128	-70.8051
689.152	-72.4406
690.176	-74.8346
691.2	-78.3798
692.224	-81.1241
693.248	-79.8776
694.272	-77.1356
695.296	-76.3008
696.32	-77.6799
697.344	-82.7052
698.368	-101.191
699.392	-88.6836
700.416	-85.2257
701.44	-86.2868
702.464	-85.0558
703.488	-85.1943
704.512	-87.4328
705.536	-94.8112
706.56	-101.048
707.584	-95.3702
708.608	-101.352
709.632	-94.6982
710.656	-86.118
711.68	-83.3509
712.704	-81.9929
713.728	-82.6594
714.752	-83.3956
715.776	-84.5056
716.8	-85.8755
717.824	-84.112
718.848	-80.1941
719.872	-76.7742
720.896	-74.009
721.92	-72.4313
722.944	-71.7647
723.968	-72.0815
724.992	-72.4854
726.016	-73.147
727.04	-74.322
728.064	-76.4564
729.088	-78.655
730.112	-79.872
731.136	-79.7353
732.16	-80.2913
733.184	-82.6405
734.208	-84.1967
735.232	-81.712
736.256	-78.7944
737.28	-78.4809
738.304	-80.1971
739.328	-84.8107
740.352	-86.5888
741.376	-86.4837
742.4	-91.3816
743.424	-99.1675
744.448	-89.3973
745.472	-89.9902
746.496	-101.562
747.52	-89.685
748.544	-85.598
749.568	-85.6936
750.592	-86.158
751.616	-87.3709
752.64	-87.1959
753.664	-86.641
754.688	-86.4509
755.712	-85.1493
756.736	-83.7025
757.76	-81.3384
758.784	-77.4196
759.808	-74.7677
760.832	-73.5477
761.856	-72.7199
762.88	-73.6277
763.904	-75.703
764.928	-79.2476
765.952	-84.9668
766.976	-100.795
768	-91.0289
769.024	-89.0291
770.048	-85.6662
771.072	-84.0578
772.096	-81.2036
773.12	-79.4919
774.144	-79.2908
775.168	-79.8973
776.192	-82.7111
777.216	-87.6219
778.24	-91.7176
779.264	-92.8924
780.288	-92.7287
781.312	-90.3086
782.336	-88.2845
783.36	-91.022
784.384	-94.0413
785.408	-90.1259
786.432	-88.6292
787.456	-86.8352
788.48	-85.8205
789.504	-84.5305
790.528	-83.7964
791.552	-82.2413
792.576	-83.7414
793.6	-83.3673
794.624	-81.9266
795.648	-79.4807
796.672	-77.9041
797.696	-77.5729
798.72	-77.2555
799.744	-77.9544
800.768	-78.6574
801.792	-80.7053
802.816	-83.4984
803.84	-86.7337
804.864	-91.7247
805.888	-101.215
806.912	-91.8027
807.936	-84.0874
808.96	-80.0871
809.984	-78.6962
811.008	-78.2396
812.032	-79.4822
813.056	-83.2273
814.08	-90.5299
815.104	-91.1329
816.128	-88.5022
817.152	-90.7592
818.176	-92.5186
819.2	-88.6591
820.224	-88.7951
821.248	-93.7969
822.272	-98.1902
823.296	-98.4413
824.32	-104.899
825.344	-100.823
826.368	-90.3116
827.392	-87.7989
828.416	-85.7974
829.44	-84.0096
830.464	-83.1452
831.488	-83.2695
832.512	-83.2565
833.536	-82.9806
834.56	-83.0519
835.584	-82.1508
836.608	-80.9069
837.632	-80.8287
838.656	-82.4076
839.68	-84.071
840.704	-85.6005
841.728	-86.9892
842.752	-90.0899
843.776	-91.8679
844.8	-83.7578
845.824	-79.6991
846.848	-78.431
847.872	-79.5021
848.896	-82.4289
849.92	-86.8672
850.944	-89.47
851.968	-86.1355
852.992	-82.6319
854.016	-82.4075
855.04	-84.953
856.064	-87.5214
857.088	-85.0391
858.112	-83.6846
859.136	-86.2406
860.16	-91.1638
861.184	-96.332
862.208	-111.051
863.232	-91.0365
864.256	-85.431
865.28	-82.2601
866.304	-82.3873
867.328	-82.3058
868.352	-82.2803
869.376	-82.5898
870.4	-82.7608
871.424	-84.4478
872.448	-85.1013
873.472	-84.7278
874.496	-83.8228
875.52	-84.6763
876.544	-88.0978
877.568	-92.4334
878.592	-96.6243
879.616	-96.8212
880.64	-94.5088
881.664	-88.229
882.688	-84.3826
883.712	-83.3147
884.736	-83.9646
885.76	-84.668
886.784	-85.3845
887.808	-83.7039
888.832	-83.0389
889.856	-83.6945
890.88	-86.4718
891.904	-89.0017
892.928	-93.1082
893.952	-93.4412
894.976	-90.4884
896	-94.6358
897.024	-90.2685
898.048	-89.015
899.072	-86.3694
900.096	-90.5538
901.12	-100.244
902.144	-90.4074
903.168	-86.0395
904.192	-84.9159
905.216	-83.8031
906.24	-83.2229
907.264	-83.5505
908.288	-84.9392
909.312	-87.7101
910.336	-90.4125
911.36	-88.0897
912.384	-86.3745
913.408	-87.8132
914.432	-90.1409
915.456	-87.2157
916.48	-84.9573
917.504	-83.328
918.528	-84.2114
919.552	-84.4057
920.576	-86.5304
921.6	-86.9592
922.624	-87.2038
923.648	-85.8392
924.672	-82.831
925.696	-81.1765
926.72	-81.2093
927.744	-82.7156
928.768	-85.9175
929.792	-93.8928
930.816	-93.0972
931.84	-91.9533
932.864	-93.9236
933.888	-93.7085
934.912	-88.1414
935.936	-86.0364
936.96	-87.5758
937.984	-94.0867
939.008	-96.2246
940.032	-90.9965
941.056	-86.0585
942.08	-84.6165
943.104	-83.6528
944.128	-81.6614
945.152	-81.2358
946.176	-82.5187
947.2	-85.8231
948.224	-99.9832
949.248	-93.2537
950.272	-86.4109
951.296	-84.934
952.32	-84.2902
953.344	-83.6074
954.368	-83.9281
955.392	-83.8219
956.416	-83.5405
957.44	-85.099
958.464	-88.1784
959.488	-90.3992
960.512	-86.1301
961.536	-83.0929
962.56	-81.7694
963.584	-81.676
964.608	-83.8486
965.632	-89.3241
966.656	-98.7405
967.68	-96.1559
968.704	-90.911
969.728	-91.245
970.752	-99.5265
971.776	-96.3953
972.8	-88.3065
973.824	-84.7168
974.848	-86.5654
975.872	-90.822
976.896	-94.9642
977.92	-93.7821
978.944	-91.6196
979.968	-86.2503
980.992	-83.6009
982.016	-82.4255
983.04	-83.4153
984.064	-85.3875
985.088	-89.6996
986.112	-98.5264
987.136	-94.3656
988.16	-87.0816
989.184	-84.1798
990.208	-82.3867
991.232	-82.3945
992.256	-83.3174
993.28	-85.1983
994.304	-87.2224
995.328	-89.5808
996.352	-90.8196
997.376	-89.9961
998.4	-87.7403
999.424	-86.6277
1000.448	-87.1341
1001.472	-88.8276
1002.496	-91.4272
1003.52	-92.463
1004.544	-95.582
1005.568	-101.624
1006.592	-102.938
1007.616	-94.4956
1008.64	-89.5269
1009.664	-89.3909
1010.688	-90.5546
1011.712	-92.3464
1012.736	-96.4234
1013.76	-92.5126
1014.784	-88.4932
1015.808	-89.3034
1016.832	-90.5939
1017.856	-90.3714
1018.88	-87.4616
1019.904	-86.7084
1020.928	-89.1231
1021.952	-91.7285
1022.976	-99.2762
